1.0,0.1861990200355649,0.021727625129860827,0.16447139468044042,0.9378453396260739
2.0,0.10177044942043721,0.01372065924864728,0.08804979026317597,0.38003710709512234
3.0,0.08920560976490378,0.01574829590914305,0.07345731372013688,0.3430905082449317
4.0,0.07506430982612074,0.013590330732404255,0.06147397892549634,0.29563236363232137
5.0,0.07333909352310002,0.014116306686191819,0.059222786761820315,0.31560937870293854
6.0,0.0768752456177026,0.016188952279044315,0.06068629358895123,0.3062846156582236
7.0,0.07243449557572604,0.01496256942016771,0.05747192591428757,0.29683574721217154
8.0,0.07011726767756045,0.015832107313908637,0.054285160144791005,0.26432383976876733
9.0,0.0695707427058369,0.015433680105779786,0.05413706235587597,0.2930604652687907
10.0,0.06644702569581568,0.015579034270485863,0.05086799141019583,0.26544677179306747
11.0,0.06541415261104704,0.014993288003606721,0.05042086452245712,0.2545102860406041
12.0,0.06589917197823525,0.015442686748574488,0.05045648516155779,0.24107610166072846
13.0,0.06452131091617047,0.014432668242952786,0.05008864265866578,0.22384338410571217
14.0,0.06948526016436517,0.01727631934452802,0.05220894105732441,0.25623073427006604
15.0,0.06425742173567414,0.014129798792419023,0.050127622801810504,0.22328729443252088
16.0,0.062059658616781234,0.014532079696655273,0.04752757901325822,0.2399639805406332
17.0,0.06345100678503514,0.014743881032336504,0.04870712579227984,0.24354112777858972
18.0,0.06661883847787976,0.014928921549289953,0.05168991685844958,0.2122868950664997
19.0,0.06413606906309724,0.015604445118806326,0.04853162426501512,0.212800951898098
20.0,0.06762752456590533,0.016166594949318096,0.051460929638706146,0.22958281386643647
21.0,0.06529230831190944,0.015311999545083381,0.049980308841913935,0.2226234438456595
22.0,0.0664466510899365,0.014680314346333035,0.05176633669063449,0.2148305222019553
23.0,0.06537545989267528,0.014727227475959807,0.05064823243767023,0.2008703976869583
24.0,0.06641133052296937,0.015535774589516223,0.050875555919483305,0.2052591341175139
25.0,0.06453587620519102,0.014356527479103534,0.05017934866249561,0.21701855164021253
26.0,0.06415034353733062,0.014013530407100915,0.050136813204735516,0.20444044718518853
27.0,0.06780012987554074,0.016422752058133483,0.05137737770564854,0.21140431677922605
28.0,0.06729979051277041,0.01479483397110016,0.05250495656393468,0.209669286608696
29.0,0.06412666160613298,0.012941357354284264,0.051185303954407575,0.22316492257639767
30.0,0.06695363949984312,0.015542288476135582,0.05141135082580149,0.2138739669509232
31.0,0.06767530481331051,0.01569460709579289,0.051980697782710195,0.22484893966466188
32.0,0.06632902511395514,0.015142921651131474,0.05118610356934369,0.22559160033240913
33.0,0.06766701739281417,0.01570486450509634,0.05196215289644897,0.21273651087656617
34.0,0.06437931491993368,0.014614304724964312,0.04976501018740237,0.20850776640698312
35.0,0.06558230455964803,0.015737102676648646,0.04984520211815834,0.21141641220077872
36.0,0.06672321391291916,0.015286554403137415,0.05143665951676667,0.21731561109423636
37.0,0.06592136031016707,0.015083847799687647,0.05083751242607832,0.22616272630169987
38.0,0.06517178723588586,0.01546741401514737,0.04970437320880592,0.22093940047547223
39.0,0.06490124876610935,0.015012643906811719,0.049888604944571854,0.2061226156540215
40.0,0.06382871520705521,0.01374695755133871,0.050081757577136156,0.21990629682317375
41.0,0.06368702813982964,0.015136936733615585,0.048550091115757824,0.21282515712082387
42.0,0.06613298506475986,0.014862775306100957,0.05127020963467657,0.22267313785851
43.0,0.06648938124999404,0.015739662763662635,0.050749718556180594,0.22604472754523158
44.0,0.066336451144889,0.015315888030163477,0.05102056312840432,0.21974548311904074
45.0,0.0651809240039438,0.014398228214413394,0.05078269548714161,0.21202481446787716
46.0,0.06592364797368645,0.01574457329174038,0.050179074639454486,0.20410205967724324
47.0,0.06573327059857548,0.015257843238068745,0.050475427433848384,0.2167102213948965
48.0,0.06481412896886468,0.013796225802216212,0.05101790300570428,0.21621656470000744
49.0,0.0666092601697892,0.016702263449551537,0.049906996432691815,0.23977668408304453
50.0,0.06529990677721799,0.014745709371345584,0.050554197560995814,0.23778526177629827
